example_id,domain,layer,hook_name,metric,gold_answer,gold_token_id,gold_token_str,gold_token_count,direct_token_count,structured_token_count,baseline_score,patched_score,delta,valid_example,skip_reason
geo_006,geography,31,blocks.31.hook_resid_post,logit,South America,3684, South,2,250,250,14.5859375,16.421875,1.8359375,True,
geo_029,geography,0,blocks.0.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,13.0859375,-0.140625,True,
geo_029,geography,1,blocks.1.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,13.5703125,0.34375,True,
geo_029,geography,2,blocks.2.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,13.640625,0.4140625,True,
geo_029,geography,3,blocks.3.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,13.8125,0.5859375,True,
geo_029,geography,4,blocks.4.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,13.828125,0.6015625,True,
geo_029,geography,5,blocks.5.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.1171875,0.890625,True,
geo_029,geography,6,blocks.6.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.2578125,1.03125,True,
geo_029,geography,7,blocks.7.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.3515625,1.125,True,
geo_029,geography,8,blocks.8.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.3828125,1.15625,True,
geo_029,geography,9,blocks.9.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.1796875,0.953125,True,
geo_029,geography,10,blocks.10.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.2734375,1.046875,True,
geo_029,geography,11,blocks.11.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.609375,1.3828125,True,
geo_029,geography,12,blocks.12.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.8515625,1.625,True,
geo_029,geography,13,blocks.13.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.0703125,1.84375,True,
geo_029,geography,14,blocks.14.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.703125,1.4765625,True,
geo_029,geography,15,blocks.15.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.8515625,1.625,True,
geo_029,geography,16,blocks.16.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,14.8671875,1.640625,True,
geo_029,geography,17,blocks.17.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.109375,1.8828125,True,
geo_029,geography,18,blocks.18.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.375,2.1484375,True,
geo_029,geography,19,blocks.19.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.375,2.1484375,True,
geo_029,geography,20,blocks.20.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.3125,2.0859375,True,
geo_029,geography,21,blocks.21.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.390625,2.1640625,True,
geo_029,geography,22,blocks.22.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.671875,2.4453125,True,
geo_029,geography,23,blocks.23.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.765625,2.5390625,True,
geo_029,geography,24,blocks.24.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.71875,2.4921875,True,
geo_029,geography,25,blocks.25.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.7578125,2.53125,True,
geo_029,geography,26,blocks.26.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.75,2.5234375,True,
geo_029,geography,27,blocks.27.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.78125,2.5546875,True,
geo_029,geography,28,blocks.28.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.8515625,2.625,True,
geo_029,geography,29,blocks.29.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.875,2.6484375,True,
geo_029,geography,30,blocks.30.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,15.9375,2.7109375,True,
geo_029,geography,31,blocks.31.hook_resid_post,logit,the Pacific Ocean,253, the,3,261,261,13.2265625,16.0,2.7734375,True,
geo_030,geography,0,blocks.0.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,13.109375,0.0,True,
geo_030,geography,1,blocks.1.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,13.7890625,0.6796875,True,
geo_030,geography,2,blocks.2.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,13.7109375,0.6015625,True,
geo_030,geography,3,blocks.3.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,13.84375,0.734375,True,
geo_030,geography,4,blocks.4.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,13.8984375,0.7890625,True,
geo_030,geography,5,blocks.5.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,14.203125,1.09375,True,
geo_030,geography,6,blocks.6.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,14.328125,1.21875,True,
geo_030,geography,7,blocks.7.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,14.375,1.265625,True,
geo_030,geography,8,blocks.8.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,14.2421875,1.1328125,True,
geo_030,geography,9,blocks.9.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,13.953125,0.84375,True,
geo_030,geography,10,blocks.10.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,14.2578125,1.1484375,True,
geo_030,geography,11,blocks.11.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,14.5546875,1.4453125,True,
geo_030,geography,12,blocks.12.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,14.75,1.640625,True,
geo_030,geography,13,blocks.13.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.15625,2.046875,True,
geo_030,geography,14,blocks.14.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,14.9140625,1.8046875,True,
geo_030,geography,15,blocks.15.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,14.953125,1.84375,True,
geo_030,geography,16,blocks.16.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.03125,1.921875,True,
geo_030,geography,17,blocks.17.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.3515625,2.2421875,True,
geo_030,geography,18,blocks.18.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.609375,2.5,True,
geo_030,geography,19,blocks.19.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.546875,2.4375,True,
geo_030,geography,20,blocks.20.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.484375,2.375,True,
geo_030,geography,21,blocks.21.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.5390625,2.4296875,True,
geo_030,geography,22,blocks.22.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.7421875,2.6328125,True,
geo_030,geography,23,blocks.23.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.8359375,2.7265625,True,
geo_030,geography,24,blocks.24.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.8046875,2.6953125,True,
geo_030,geography,25,blocks.25.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.8125,2.703125,True,
geo_030,geography,26,blocks.26.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.8203125,2.7109375,True,
geo_030,geography,27,blocks.27.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.859375,2.75,True,
geo_030,geography,28,blocks.28.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.953125,2.84375,True,
geo_030,geography,29,blocks.29.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,15.96875,2.859375,True,
geo_030,geography,30,blocks.30.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,16.046875,2.9375,True,
geo_030,geography,31,blocks.31.hook_resid_post,logit,the Atlantic Ocean,253, the,3,239,239,13.109375,16.09375,2.984375,True,
geo_037,geography,0,blocks.0.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.4140625,-0.171875,True,
geo_037,geography,1,blocks.1.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.6484375,0.0625,True,
geo_037,geography,2,blocks.2.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.71875,0.1328125,True,
geo_037,geography,3,blocks.3.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.625,0.0390625,True,
geo_037,geography,4,blocks.4.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.453125,-0.1328125,True,
geo_037,geography,5,blocks.5.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.8203125,0.234375,True,
geo_037,geography,6,blocks.6.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.9375,0.3515625,True,
geo_037,geography,7,blocks.7.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.6328125,0.046875,True,
geo_037,geography,8,blocks.8.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.46875,-0.1171875,True,
geo_037,geography,9,blocks.9.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.765625,0.1796875,True,
geo_037,geography,10,blocks.10.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,14.90625,0.3203125,True,
geo_037,geography,11,blocks.11.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,15.7109375,1.125,True,
geo_037,geography,12,blocks.12.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,15.9609375,1.375,True,
geo_037,geography,13,blocks.13.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.171875,1.5859375,True,
geo_037,geography,14,blocks.14.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,15.609375,1.0234375,True,
geo_037,geography,15,blocks.15.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,15.3671875,0.78125,True,
geo_037,geography,16,blocks.16.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,15.5390625,0.953125,True,
geo_037,geography,17,blocks.17.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,15.7890625,1.203125,True,
geo_037,geography,18,blocks.18.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.03125,1.4453125,True,
geo_037,geography,19,blocks.19.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.109375,1.5234375,True,
geo_037,geography,20,blocks.20.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,15.953125,1.3671875,True,
geo_037,geography,21,blocks.21.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.234375,1.6484375,True,
geo_037,geography,22,blocks.22.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.296875,1.7109375,True,
geo_037,geography,23,blocks.23.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.5,1.9140625,True,
geo_037,geography,24,blocks.24.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.453125,1.8671875,True,
geo_037,geography,25,blocks.25.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.484375,1.8984375,True,
geo_037,geography,26,blocks.26.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.578125,1.9921875,True,
geo_037,geography,27,blocks.27.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.515625,1.9296875,True,
geo_037,geography,28,blocks.28.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.46875,1.8828125,True,
geo_037,geography,29,blocks.29.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.515625,1.9296875,True,
geo_037,geography,30,blocks.30.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.625,2.0390625,True,
geo_037,geography,31,blocks.31.hook_resid_post,logit,South America,3684, South,2,243,243,14.5859375,16.703125,2.1171875,True,
geo_038,geography,0,blocks.0.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,12.3203125,0.21875,True,
geo_038,geography,1,blocks.1.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,12.375,0.2734375,True,
geo_038,geography,2,blocks.2.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,12.453125,0.3515625,True,
geo_038,geography,3,blocks.3.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,12.40625,0.3046875,True,
geo_038,geography,4,blocks.4.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,12.4296875,0.328125,True,
geo_038,geography,5,blocks.5.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,12.6640625,0.5625,True,
geo_038,geography,6,blocks.6.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,12.84375,0.7421875,True,
geo_038,geography,7,blocks.7.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,12.9296875,0.828125,True,
geo_038,geography,8,blocks.8.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,12.8203125,0.71875,True,
geo_038,geography,9,blocks.9.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,12.8984375,0.796875,True,
geo_038,geography,10,blocks.10.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,13.28125,1.1796875,True,
geo_038,geography,11,blocks.11.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.15625,2.0546875,True,
geo_038,geography,12,blocks.12.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.53125,2.4296875,True,
geo_038,geography,13,blocks.13.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.671875,2.5703125,True,
geo_038,geography,14,blocks.14.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.4140625,2.3125,True,
geo_038,geography,15,blocks.15.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.0078125,1.90625,True,
geo_038,geography,16,blocks.16.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,13.8984375,1.796875,True,
geo_038,geography,17,blocks.17.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.3203125,2.21875,True,
geo_038,geography,18,blocks.18.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.234375,2.1328125,True,
geo_038,geography,19,blocks.19.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.203125,2.1015625,True,
geo_038,geography,20,blocks.20.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.2421875,2.140625,True,
geo_038,geography,21,blocks.21.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.2890625,2.1875,True,
geo_038,geography,22,blocks.22.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.3359375,2.234375,True,
geo_038,geography,23,blocks.23.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.453125,2.3515625,True,
geo_038,geography,24,blocks.24.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.4140625,2.3125,True,
geo_038,geography,25,blocks.25.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.3671875,2.265625,True,
geo_038,geography,26,blocks.26.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.359375,2.2578125,True,
geo_038,geography,27,blocks.27.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.4140625,2.3125,True,
geo_038,geography,28,blocks.28.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.4609375,2.359375,True,
geo_038,geography,29,blocks.29.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.5,2.3984375,True,
geo_038,geography,30,blocks.30.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.578125,2.4765625,True,
geo_038,geography,31,blocks.31.hook_resid_post,logit,three,1264, three,1,258,258,12.1015625,14.6015625,2.5,True,
geo_043,geography,0,blocks.0.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.4765625,-0.1875,True,
geo_043,geography,1,blocks.1.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.6640625,0.0,True,
geo_043,geography,2,blocks.2.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.75,0.0859375,True,
geo_043,geography,3,blocks.3.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.671875,0.0078125,True,
geo_043,geography,4,blocks.4.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.4765625,-0.1875,True,
geo_043,geography,5,blocks.5.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.78125,0.1171875,True,
geo_043,geography,6,blocks.6.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.9375,0.2734375,True,
geo_043,geography,7,blocks.7.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.625,-0.0390625,True,
geo_043,geography,8,blocks.8.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.5078125,-0.15625,True,
geo_043,geography,9,blocks.9.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.7890625,0.125,True,
geo_043,geography,10,blocks.10.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,14.9453125,0.28125,True,
geo_043,geography,11,blocks.11.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.6171875,0.953125,True,
geo_043,geography,12,blocks.12.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.7890625,1.125,True,
geo_043,geography,13,blocks.13.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.8828125,1.21875,True,
geo_043,geography,14,blocks.14.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.390625,0.7265625,True,
geo_043,geography,15,blocks.15.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.1171875,0.453125,True,
geo_043,geography,16,blocks.16.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.203125,0.5390625,True,
geo_043,geography,17,blocks.17.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.5,0.8359375,True,
geo_043,geography,18,blocks.18.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.765625,1.1015625,True,
geo_043,geography,19,blocks.19.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.8046875,1.140625,True,
geo_043,geography,20,blocks.20.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.6953125,1.03125,True,
geo_043,geography,21,blocks.21.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,15.9453125,1.28125,True,
geo_043,geography,22,blocks.22.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,16.0,1.3359375,True,
geo_043,geography,23,blocks.23.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,16.21875,1.5546875,True,
geo_043,geography,24,blocks.24.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,16.234375,1.5703125,True,
geo_043,geography,25,blocks.25.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,16.28125,1.6171875,True,
geo_043,geography,26,blocks.26.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,16.375,1.7109375,True,
geo_043,geography,27,blocks.27.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,16.34375,1.6796875,True,
geo_043,geography,28,blocks.28.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,16.3125,1.6484375,True,
geo_043,geography,29,blocks.29.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,16.359375,1.6953125,True,
geo_043,geography,30,blocks.30.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,16.515625,1.8515625,True,
geo_043,geography,31,blocks.31.hook_resid_post,logit,South America,3684, South,2,250,250,14.6640625,16.578125,1.9140625,True,
geo_046,geography,0,blocks.0.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,13.15625,0.0390625,True,
geo_046,geography,1,blocks.1.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,13.203125,0.0859375,True,
geo_046,geography,2,blocks.2.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,13.3515625,0.234375,True,
geo_046,geography,3,blocks.3.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,13.125,0.0078125,True,
geo_046,geography,4,blocks.4.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,13.1015625,-0.015625,True,
geo_046,geography,5,blocks.5.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,12.8671875,-0.25,True,
geo_046,geography,6,blocks.6.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,12.796875,-0.3203125,True,
geo_046,geography,7,blocks.7.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,12.578125,-0.5390625,True,
geo_046,geography,8,blocks.8.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,12.078125,-1.0390625,True,
geo_046,geography,9,blocks.9.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,12.5546875,-0.5625,True,
geo_046,geography,10,blocks.10.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,13.6875,0.5703125,True,
geo_046,geography,11,blocks.11.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.390625,1.2734375,True,
geo_046,geography,12,blocks.12.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.625,1.5078125,True,
geo_046,geography,13,blocks.13.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,15.0234375,1.90625,True,
geo_046,geography,14,blocks.14.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.4296875,1.3125,True,
geo_046,geography,15,blocks.15.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.6328125,1.515625,True,
geo_046,geography,16,blocks.16.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.4765625,1.359375,True,
geo_046,geography,17,blocks.17.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,15.3359375,2.21875,True,
geo_046,geography,18,blocks.18.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,15.2109375,2.09375,True,
geo_046,geography,19,blocks.19.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,15.25,2.1328125,True,
geo_046,geography,20,blocks.20.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.8359375,1.71875,True,
geo_046,geography,21,blocks.21.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.90625,1.7890625,True,
geo_046,geography,22,blocks.22.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.984375,1.8671875,True,
geo_046,geography,23,blocks.23.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,15.0703125,1.953125,True,
geo_046,geography,24,blocks.24.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,15.09375,1.9765625,True,
geo_046,geography,25,blocks.25.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.953125,1.8359375,True,
geo_046,geography,26,blocks.26.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.875,1.7578125,True,
geo_046,geography,27,blocks.27.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,14.9921875,1.875,True,
